triple_index,kind,subject,relation,object,evidence,verdict,revise_subtype,suggested_subject,suggested_relation,suggested_object,justification,confidence,stage_b_justification,stage_b_confidence,flags
363,hierarchy,SaO2,subClassOf,Monitoring Data,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,SaO2 is a subclass of Monitoring Data as it is a specific parameter used to assess physiological status in patients.,0.95,,,
364,hierarchy,Temperature,subClassOf,Core Monitoring Parameter,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,Temperature is a valid subclass of Core Monitoring Parameter as it is a physiological parameter used for monitoring.,0.95,,,
365,hierarchy,Reading,subClassOf,Observation,define pd:Reading as a subclass of ssn:ObservationValue,accept_direct,,,,,Reading is a subclass of Observation as defined in the domain context; the relationship holds directly.,1.0,,,
366,hierarchy,Parameter,subClassOf,Observation,pd:Parameter (representing things that were recorded) as a subclass of ssn:Property,revise,4.9,Observation,subClassOf,Parameter,The relation 'subClassOf' is incorrect; 'Parameter' should be a subclass of 'Observation' as per the hierarchy in the domain context.,0.9,The relation 'subClassOf' should be reversed as 'Parameter' is a subclass of 'Observation' per the domain context.,0.9,
367,hierarchy,Machine,subClassOf,Sensor,defined mms:Machine as a subclass of ssn:Platform,accept_direct,,,,,"Machine is a subclass of Sensor as defined in the preamble, which states that Machine is a subclass of Platform, aligning with Sensor.",0.9,,,
368,hierarchy,SaO2,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Sao2 is organized under Core Monitoring Parameter,accept_direct,,,,,SaO2 is a subclass of Core Monitoring Parameter as it is a standard parameter used for monitoring oxygen saturation in the blood.,0.95,,,
369,hierarchy,Cerebral Perfusion Pressure (CPP),subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Cerebral Perfusion Pressure (CPP) is organized under Core Monitoring Parameter,accept_direct,,,,,Cerebral Perfusion Pressure (CPP) is a subclass of Core Monitoring Parameter as it is a specific parameter used to monitor brain perfusion.,0.95,,,
370,hierarchy,CVP,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: CVP is organized under Core Monitoring Parameter,accept_direct,,,,,CVP is a physiological parameter that directly subclasses Core Monitoring Parameter as per the established ontology hierarchy.,0.95,,,
371,hierarchy,Head Injury,subClassOf,Brain Injury,[inferred] Chain-of-Layer: Head Injury is organized under Brain Injury,accept_direct,,,,,"Head Injury is a subclass of Brain Injury as defined in the ontology, confirming the hierarchical relationship directly.",1.0,,,
372,hierarchy,Neurological Injury,subClassOf,Brain Injury,[inferred] Chain-of-Layer: Neurological Injury is organized under Brain Injury,accept_direct,,,,,"Neurological Injury is a subclass of Brain Injury, which is a direct hierarchical relationship in the neurointensive care context.",0.95,,,
373,hierarchy,Coma,subClassOf,Brain Injury,[inferred] Chain-of-Layer: Coma is organized under Brain Injury,accept_direct,,,,,Coma is a subclass of Brain Injury as per the defined hierarchy in the domain context.,1.0,,,
374,hierarchy,Hypertension,subClassOf,Secondary Insult,[inferred] Chain-of-Layer: Hypertension is organized under Secondary Insult,revise,4.1,Hypertension,subClassOf,Condition,"Hypertension should be a subclass of Condition, not Secondary Insult; the correct relation is subClassOf.",0.9,"Hypertension should be a subclass of Condition, not Secondary Insult, as per the domain context hierarchy.",1.0,
375,hierarchy,Respiratory Distress Syndrome,subClassOf,Secondary Insult,[inferred] Chain-of-Layer: Respiratory Distress Syndrome is organized under Secondary Insult,reject,,,,,Respiratory Distress Syndrome is not a subclass of Secondary Insult; it is a distinct condition and does not fit the subclass relationship defined in the ontology.,0.9,,,
376,hierarchy,Sepsis,subClassOf,Secondary Insult,[inferred] Chain-of-Layer: Sepsis is organized under Secondary Insult,revise,4.1,Sepsis,subClassOf,Insult,"Sepsis is a valid subclass of Condition, but it should be subClassOf Insult instead of Secondary Insult; revise the target class to Insult.",0.9,"Sepsis is a valid subclass of Condition and should be subClassOf Insult, which is more general than Secondary Insult.",1.0,
377,hierarchy,Adrenaline,subClassOf,Therapy,[inferred] Chain-of-Layer: Adrenaline is organized under Therapy,accept_direct,,,,,"Adrenaline is a valid subclass of Therapy as it is used in medical treatments, aligning with the definition of Therapy in the BrainIT ontology.",0.95,,,
378,hierarchy,Noradrenaline,subClassOf,Therapy,[inferred] Chain-of-Layer: Noradrenaline is organized under Therapy,revise,4.2,Noradrenaline,subClassOf,Baseline Therapy,"Noradrenaline is a specific treatment and should be a subclass of Baseline Therapy, not Therapy; revise to subClassOf Baseline Therapy.",0.9,"Noradrenaline is a specific treatment that should be a subclass of Baseline Therapy, not Therapy.",1.0,
379,hierarchy,Derived Parameter,subClassOf,Monitoring Data,[inferred] Derived Parameter is a subclass of Monitoring Data.,accept_direct,,,,,"Derived Parameter is a subclass of Monitoring Data, which is consistent with the domain context.",1.0,,,
380,hierarchy,Probable Error,subClassOf,Data Quality Assessment,a reading outside its acceptable range with no contextual clinical explanation,revise,4.7,Probable Error,isAssociatedWith,Data Quality Assessment,"Probable Error should be a subclass of Data Quality Assessment, not a direct subclass relationship; the definition implies it is a specific type of data quality issue.",0.85,Probable Error should not be a subclass of Data Quality Assessment; it should have a direct relationship instead.,0.9,
381,hierarchy,Bedside Intervention,subClassOf,Nursing Intervention,"Line insertion/renewal, transducer calibration, x-ray",revise,4.9,Bedside Intervention,subClassOf,Nursing Intervention,Bedside Intervention is a valid subclass of Nursing Intervention; the relation should be subClassOf instead of the current hierarchy triple.,0.9,The relation should be subClassOf as Bedside Intervention is a valid subclass of Nursing Intervention per the domain context.,1.0,
382,hierarchy,Cerebral Perfusion Pressure (CPP),subClassOf,Parameter,Cerebral perfusion pressure (CPP 1/4 Blood Pressure (BP)-ICP) monitoring is a good example.,revise,4.1,Cerebral Perfusion Pressure,subClassOf,Monitoring Data,"Cerebral Perfusion Pressure (CPP) should be a subclass of Monitoring Data, not a Parameter, as it is a specific monitored value.",0.9,"Cerebral Perfusion Pressure should be a subclass of Monitoring Data, as it is a specific monitored value.",1.0,
383,hierarchy,Brain Temperature,subClassOf,Optional Monitoring Parameter,Domain-scope scaffolding: Brain Temperature is a known subclass of Optional Monitoring Parameter in the BrainIT domain.,accept_direct,,,,,"Brain Temperature is a known subclass of Optional Monitoring Parameter in the BrainIT domain, confirming the hierarchy relationship.",1.0,,,
384,hierarchy,Microdialysis,subClassOf,Optional Monitoring Parameter,Domain-scope scaffolding: Microdialysis is a known subclass of Optional Monitoring Parameter in the BrainIT domain.,accept_direct,,,,,"Microdialysis is a known subclass of Optional Monitoring Parameter, confirming the direct subclass relationship.",0.95,,,
385,hierarchy,Evacuation of Mass Lesion,subClassOf,Surgical Procedure,Domain-scope scaffolding: Evacuation of Mass Lesion is a known subclass of Surgical Procedure in the BrainIT domain.,accept_direct,,,,,"Evacuation of Mass Lesion is a known subclass of Surgical Procedure in the BrainIT domain, as stated in the evidence.",1.0,,,
386,hierarchy,Adrenaline,subClassOf,Vasopressors,Schema-inferred: Adrenaline is a subclass of Vasopressors.,revise,4.9,Adrenaline,subClassOf,Vasopressors,"Adrenaline is a valid subclass of Therapy, while Vasopressors is a subclass of Therapy; the relation should be subClassOf instead of subClassOf.",0.9,"Adrenaline is a valid subclass of Therapy, and Vasopressors is also a subclass of Therapy, so the relation should be subClassOf.",1.0,
