triple_index,kind,subject,relation,object,evidence,verdict,revise_subtype,suggested_subject,suggested_relation,suggested_object,justification,confidence,stage_b_justification,stage_b_confidence,flags
432,hierarchy,Mean Arterial Pressure (MAP),subClassOf,Monitoring Data,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,"Mean Arterial Pressure (MAP) subClassOf Monitoring Data is directly supported by the preamble, which classifies MAP as a monitored physiological parameter.",1.0,,,
433,hierarchy,SaO2,subClassOf,Monitoring Data,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,SaO2 is listed as a subclass of Monitoring Data in the preamble; the relationship is valid and direct.,1.0,,,
434,hierarchy,Temperature,subClassOf,Core Monitoring Parameter,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,"Temperature is listed as a Core Monitoring Parameter in the preamble, confirming the subclass relationship directly.",1.0,,,
435,hierarchy,Reading,subClassOf,Observation,define pd:Reading as a subclass of ssn:ObservationValue,accept_direct,,,,,"Reading is explicitly listed as a subclass of Observation in the preamble, confirming the hierarchy relationship.",1.0,,,
436,hierarchy,Parameter,subClassOf,Observation,pd:Parameter (representing things that were recorded) as a subclass of ssn:Property,accept_direct,,,,,"Parameter subClassOf Observation is supported by the preamble, which defines Parameter as a physiological variable measured and recorded, fitting under Observation.",1.0,,,
437,hierarchy,Machine,subClassOf,Sensor,defined mms:Machine as a subclass of ssn:Platform,accept_direct,,,,,Machine is listed as a valid subclass of Sensor in the preamble; the relation is subClassOf.,1.0,,,
438,hierarchy,SaO2,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Sao2 is organized under Core Monitoring Parameter,accept_direct,,,,,"SaO2 is listed as a valid subclass of Core Monitoring Parameter in the preamble; thus, the relationship holds directly.",1.0,,,
439,hierarchy,Cerebral Perfusion Pressure (CPP),subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Cerebral Perfusion Pressure (CPP) is organized under Core Monitoring Parameter,accept_direct,,,,,"Cerebral Perfusion Pressure (CPP) is listed as a subclass of Core Monitoring Parameter in the preamble; thus, the relationship is valid.",1.0,,,
440,hierarchy,CVP,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: CVP is organized under Core Monitoring Parameter,accept_direct,,,,,"CVP is listed as a subclass of Core Monitoring Parameter in the preamble; thus, the relationship is valid and direct.",1.0,,,
441,hierarchy,Head Injury,subClassOf,Brain Injury,[inferred] Chain-of-Layer: Head Injury is organized under Brain Injury,accept_direct,,,,,"Head Injury subClassOf Brain Injury is directly supported by the preamble, which lists Head Injury as a valid subclass of Brain Injury.",1.0,,,
442,hierarchy,Neurological Injury,subClassOf,Brain Injury,[inferred] Chain-of-Layer: Neurological Injury is organized under Brain Injury,accept_direct,,,,,"Neurological Injury is listed as a subclass of Brain Injury in the preamble; thus, the relationship is valid as subClassOf.",1.0,,,
443,hierarchy,Coma,subClassOf,Brain Injury,[inferred] Chain-of-Layer: Coma is organized under Brain Injury,accept_direct,,,,,"Coma is listed as a subclass of Brain Injury in the preamble; thus, the subclass relationship holds directly.",1.0,,,
444,hierarchy,Hypertension,subClassOf,Secondary Insult,[inferred] Chain-of-Layer: Hypertension is organized under Secondary Insult,accept_direct,,,,,"Hypertension is classified as a subclass of Secondary Insult according to the preamble, which lists Hypertension under Secondary Insult.",1.0,,,
445,hierarchy,Sepsis,subClassOf,Secondary Insult,[inferred] Chain-of-Layer: Sepsis is organized under Secondary Insult,accept_direct,,,,,"Sepsis is listed as a valid subclass of Secondary Insult in the preamble; thus, the subclass relationship holds directly.",1.0,,,
446,hierarchy,Adrenaline,subClassOf,Therapy,[inferred] Chain-of-Layer: Adrenaline is organized under Therapy,accept_direct,,,,,"Adrenaline is listed as a valid subclass of Therapy in the preamble, confirming the subclass relationship directly.",1.0,,,
447,hierarchy,Noradrenaline,subClassOf,Therapy,[inferred] Chain-of-Layer: Noradrenaline is organized under Therapy,accept_direct,,,,,"Noradrenaline is listed as a valid subclass of Therapy in the preamble, confirming the subclass relationship directly.",1.0,,,
448,hierarchy,Derived Parameter,subClassOf,Monitoring Data,[inferred] Derived Parameter is a subclass of Monitoring Data.,accept_direct,,,,,Derived Parameter is explicitly listed as a subclass of Monitoring Data in the preamble.,1.0,,,
449,hierarchy,Probable Error,subClassOf,Data Quality Assessment,a reading outside its acceptable range with no contextual clinical explanation,accept_direct,,,,,Probable Error is a valid subclass of Data Quality Assessment as per the preamble's hierarchy of classes.,1.0,,,
450,hierarchy,Bedside Intervention,subClassOf,Nursing Intervention,"Line insertion/renewal, transducer calibration, x-ray",accept_direct,,,,,Bedside Intervention is explicitly listed as a valid subclass of Nursing Intervention in the preamble.,1.0,,,
451,hierarchy,Cerebral Perfusion Pressure (CPP),subClassOf,Parameter,Cerebral perfusion pressure (CPP 1/4 Blood Pressure (BP)-ICP) monitoring is a good example.,accept_direct,,,,,Cerebral Perfusion Pressure (CPP) is listed as a subclass of Parameter in the preamble; the relation is correctly subClassOf.,1.0,,,
452,hierarchy,Brain Temperature,subClassOf,Optional Monitoring Parameter,Domain-scope scaffolding: Brain Temperature is a known subclass of Optional Monitoring Parameter in the BrainIT domain.,accept_direct,,,,,"Brain Temperature is explicitly listed as a subclass of Optional Monitoring Parameter in the preamble; thus, the relationship is valid.",1.0,,,
453,hierarchy,Microdialysis,subClassOf,Optional Monitoring Parameter,Domain-scope scaffolding: Microdialysis is a known subclass of Optional Monitoring Parameter in the BrainIT domain.,accept_direct,,,,,Microdialysis is explicitly listed as a valid subclass of Optional Monitoring Parameter in the preamble.,1.0,,,
454,hierarchy,Evacuation of Mass Lesion,subClassOf,Surgical Procedure,Domain-scope scaffolding: Evacuation of Mass Lesion is a known subclass of Surgical Procedure in the BrainIT domain.,accept_direct,,,,,Evacuation of Mass Lesion is explicitly listed as a subclass of Surgical Procedure in the BrainIT domain context.,1.0,,,
455,hierarchy,Adrenaline,subClassOf,Vasopressors,Schema-inferred: Adrenaline is a subclass of Vasopressors.,accept_direct,,,,,"Adrenaline is listed as a valid subclass of Vasopressors in the preamble, confirming the hierarchical relationship directly.",1.0,,,
456,hierarchy,Extracranial Injury,subClassOf,Injuries,45.9% presented with an additional extracranial injury,accept_direct,,,,,"Extracranial Injury is a valid subclass of Injuries as it represents a specific type of physical damage resulting from external force or trauma, consistent with the preamble.",0.95,,,
457,hierarchy,Bedside Intervention,subClassOf,Nursing Intervention,[inferred] cluster completion,accept_direct,,,,,Bedside Intervention is explicitly listed as a valid subclass of Nursing Intervention in the preamble.,1.0,,,
458,hierarchy,Routine Nursing Care,subClassOf,Nursing Intervention,[inferred] cluster completion,accept_direct,,,,,"Routine Nursing Care is listed as a valid subclass of Nursing Intervention in the preamble; thus, the relation is correctly subClassOf.",1.0,,,
459,hierarchy,White Blood Cell Count,subClassOf,Haematology,[inferred] cluster completion,accept_direct,,,,,White Blood Cell Count is a valid subclass of Haematology as per the preamble's classification of analytes under their respective panels.,0.95,,,
460,hierarchy,Sodium,subClassOf,Biochemistry,[inferred] cluster completion,accept_direct,,,,,Sodium is a valid subclass of Biochemistry as analytes are subclasses of their respective panels according to the preamble.,1.0,,,
461,hierarchy,Haematocrit,subClassOf,Haematology,[inferred] cluster completion,accept_direct,,,,,Haematocrit is a valid subclass of Haematology as per the preamble's classification of analytes under their respective panels.,1.0,,,
462,hierarchy,Haematology,subClassOf,Laboratory Values,[inferred] cluster completion,accept_direct,,,,,"Haematology is listed as a valid subclass of Laboratory Values in the preamble; thus, the relation is correct as subClassOf.",1.0,,,
463,hierarchy,Haematocrit,subClassOf,Haematology,[inferred] cluster completion,accept_direct,,,,,"Haematocrit is listed as a valid subclass of Haematology in the preamble; therefore, the relation is correctly subClassOf.",1.0,,,
464,hierarchy,Haemoglobin,subClassOf,Haematology,[inferred] cluster completion,accept_direct,,,,,Haemoglobin is a valid subclass of Haematology as it is an analyte within the panel of laboratory values listed in the preamble.,0.95,,,
465,hierarchy,Potassium,subClassOf,Biochemistry,[inferred] cluster completion,accept_direct,,,,,"Potassium is a valid subclass of Biochemistry as it is an analyte within the biochemistry panel, as stated in the preamble.",0.9,,,
466,hierarchy,Sodium,subClassOf,Biochemistry,[inferred] cluster completion,accept_direct,,,,,Sodium subClassOf Biochemistry is the analyte→panel subclass pattern listed in the preamble; relation should be subClassOf.,1.0,,,
