triple_index,kind,subject,relation,object,evidence,verdict,revise_subtype,suggested_subject,suggested_relation,suggested_object,justification,confidence,stage_b_justification,stage_b_confidence,flags
419,hierarchy,Blood Gases,subClassOf,Laboratory Values,the physiological vital functions are extensively monitored.,accept_direct,,,,,Blood Gases is listed as a valid subclass of Laboratory Values in the preamble; the relation is correctly subClassOf.,1.0,,,
420,hierarchy,Haemoglobin,subClassOf,Haematology,the physiological vital functions are extensively monitored.,accept_direct,,,,,Haemoglobin is listed as a valid subclass of Haematology in the preamble; the relation is subClassOf.,1.0,,,
421,hierarchy,Glucose,subClassOf,Biochemistry,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Glucose is a valid subclass of Biochemistry as analytes are subclasses of their respective panels, which is stated in the preamble.",1.0,,,
422,hierarchy,Anterior Fossa Repair,subClassOf,Surgical Procedure,the physiological vital functions are extensively monitored.,accept_direct,,,,,Anterior Fossa Repair is listed as a valid subclass of Surgical Procedure in the preamble.,1.0,,,
423,hierarchy,Secondary Insult Treatment,subClassOf,Secondary Insult Therapy,the physiological vital functions are extensively monitored.,accept_direct,,,,,Secondary Insult Treatment is a subclass of Secondary Insult Therapy as per the preamble's hierarchy of therapy classes.,0.95,,,
424,hierarchy,NIBP,subClassOf,Optional Monitoring Parameter,the physiological vital functions are extensively monitored.,accept_direct,,,,,"NIBP is explicitly listed as a valid subclass of Optional Monitoring Parameter in the preamble; thus, the relation is correct as subClassOf.",1.0,,,
425,hierarchy,Hypotension,subClassOf,Condition,the physiological vital functions are extensively monitored.,reject,,,,,"Hypotension is not a subclass of Condition; it is a medical condition, but the definition provided incorrectly describes Condition as a type of stroke.",0.7,,,low_evidence
426,hierarchy,Haematology,subClassOf,Laboratory Values,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Haematology is listed as a valid subclass of Laboratory Values in the preamble; thus, the subclass relationship is correct.",1.0,,,
427,hierarchy,Sedation,subClassOf,Baseline Therapy,the physiological vital functions are extensively monitored.,accept_direct,,,,,"Sedation is explicitly listed as a subclass of Baseline Therapy in the preamble; thus, the relationship holds directly.",1.0,,,
428,hierarchy,CT Scan Assessment,subClassOf,Clinical Assessment,the physiological vital functions are extensively monitored.,accept_direct,,,,,"CT Scan Assessment is listed as a subclass of Clinical Assessment in the preamble; thus, the relation is valid as subClassOf.",1.0,,,
429,hierarchy,Hypotension,subClassOf,Septic Shock,Duration of hypotension before initiation of effective antimicrobial therapy is the critical determinant of survival in human septic shock.,reject,,,,,"Hypotension is not a subclass of Septic Shock; they are distinct conditions, and the relationship does not hold directly or indirectly.",0.9,,,
430,hierarchy,Hypoperfusion,subClassOf,Cerebrovascular Autoregulation,secondary ischemic damage from associated hypoperfusion.,reject,,,,,"Hypoperfusion is not a subclass of Cerebrovascular Autoregulation; they represent different concepts, with hypoperfusion being a condition and cerebrovascular autoregulation a physiological mechanism.",0.9,,,
431,hierarchy,Cardiac Output,subClassOf,Optional Monitoring Parameter,Domain-scope scaffolding: Cardiac Output is a known subclass of Optional Monitoring Parameter in the BrainIT domain.,accept_direct,,,,,"Cardiac Output is explicitly listed as a subclass of Optional Monitoring Parameter in the preamble, confirming the subclass relationship.",1.0,,,
432,hierarchy,Nutrition,subClassOf,Baseline Therapy,Domain-scope scaffolding: Nutrition is a known subclass of Baseline Therapy in the BrainIT domain.,accept_direct,,,,,"Nutrition is explicitly listed as a valid subclass of Baseline Therapy in the preamble; thus, the relationship holds directly.",1.0,,,
433,hierarchy,Pupil Assessment,subClassOf,Clinical Assessment,Domain-scope scaffolding: Pupil Assessment is a known subclass of Clinical Assessment in the BrainIT domain.,accept_direct,,,,,"Pupil Assessment is explicitly listed as a subclass of Clinical Assessment in the preamble, confirming the hierarchical relationship.",1.0,,,
434,hierarchy,Potassium,subClassOf,Biochemistry,Domain-scope scaffolding: Potassium is a known subclass of Biochemistry in the BrainIT domain.,accept_direct,,,,,"Potassium subClassOf Biochemistry is directly supported by the preamble, which lists analytes as subclasses of their respective panels.",1.0,,,
435,hierarchy,Possible Error,subClassOf,Data Quality Assessment,Domain-scope scaffolding: Possible Error is a known subclass of Data Quality Assessment in the BrainIT domain.,accept_direct,,,,,"Possible Error is explicitly listed as a subclass of Data Quality Assessment in the preamble, confirming the hierarchy relationship.",1.0,,,
436,hierarchy,Hypertension,subClassOf,Condition,Schema-inferred: Hypertension is a subclass of Condition.,reject,,,,,"Hypertension is not a type of stroke; it is a condition that can lead to complications, but the definition provided is incorrect.",0.7,,,low_evidence
437,hierarchy,Biochemistry,subClassOf,Laboratory Values,Schema-inferred: Biochemistry is a subclass of Laboratory Values.,accept_direct,,,,,Biochemistry is explicitly listed as a subclass of Laboratory Values in the preamble; the relation is subClassOf.,1.0,,,
438,hierarchy,Arterial Pressors,subClassOf,Secondary Insult Therapy,Schema-inferred: Arterial Pressors is a subclass of Secondary Insult Therapy.,accept_direct,,,,,"Arterial Pressors is listed as a valid subclass of Secondary Insult Therapy in the preamble, confirming the subclass relationship directly.",1.0,,,
439,hierarchy,Secondary Insult Therapy,subClassOf,Therapy,Schema-inferred: Secondary Insult Therapy is a subclass of Therapy.,accept_direct,,,,,"The preamble explicitly states that Secondary Insult Therapy is a valid subclass of Therapy, confirming the hierarchy relationship as correct.",1.0,,,
440,hierarchy,Intracranial Hypertension,subClassOf,Secondary Insult,Schema-inferred: Intracranial Hypertension is a subclass of Secondary Insult.,accept_direct,,,,,Intracranial Hypertension is explicitly listed as a subclass of Secondary Insult in the preamble.,1.0,,,
441,hierarchy,Jugular Venous Desaturation,subClassOf,Secondary Insult,Schema-inferred: Jugular Venous Desaturation is a subclass of Secondary Insult.,accept_direct,,,,,"Jugular Venous Desaturation is listed as a subclass of Secondary Insult in the preamble, validating the subclass relationship directly.",1.0,,,
442,hierarchy,GOSe Outcome,subClassOf,Outcome,Schema-inferred: GOSe Outcome is a subclass of Outcome.,accept_direct,,,,,"GOSe Outcome is explicitly listed as a subclass of Outcome in the preamble; thus, the relation is valid as subClassOf.",1.0,,,
443,hierarchy,CVP,subClassOf,Optional Monitoring Parameter,Schema-inferred: Central Venous Pressure is a subclass of Optional Monitoring Parameter.,accept_direct,,,,,"CVP is listed as a subclass of Optional Monitoring Parameter in the preamble, confirming the subclass relationship directly.",1.0,,,
444,hierarchy,Acute Respiratory Distress Syndrome,subClassOf,Secondary Insult,Schema-inferred: Acute Respiratory Distress Syndrome is a subclass of Secondary Insult.,accept_direct,,,,,"Acute Respiratory Distress Syndrome is listed as a valid subclass of Secondary Insult in the preamble; thus, the relationship holds directly.",1.0,,,
445,hierarchy,Traumatic Brain Injury,subClassOf,Brain Injury,Traumatic brain injury (TBI) is a leading cause of death and long-term disability worldwide.,accept_direct,,,,,"Traumatic Brain Injury is explicitly listed as a subclass of Brain Injury in the preamble; thus, the relationship holds directly.",1.0,,,
446,hierarchy,Condition,subClassOf,Mortality,"Clinical management of this population is focused on minimising tivity, disease severity and mortality is related to the partial pressure of any secondary injury, such as ischemia or raised intracranial pressure brain tissue oxygen (PbtO2) .",reject,,,,,Condition does not subclass Mortality; they are distinct classes with no subclass relationship in the preamble.,0.9,,,
447,hierarchy,Arterial Hypotension,subClassOf,Secondary Insult,[inferred] Arterial Hypotension is a subclass of Secondary Insult (deterministic hierarchy checklist).,accept_direct,,,,,"Arterial Hypotension is listed as a subclass of Secondary Insult in the preamble, confirming the hierarchy relationship.",1.0,,,
448,hierarchy,Brain Injury,subClassOf,Condition,[inferred] Chain-of-Layer: Brain Injury is organized under Condition,accept_direct,,,,,Brain Injury is listed as a valid subclass of Condition in the preamble.,1.0,,,
449,hierarchy,Secondary Brain Injury,subClassOf,Brain Injury,[inferred] Chain-of-Layer: Secondary Brain Injury is organized under Brain Injury,accept_direct,,,,,"Secondary Brain Injury is listed as a valid subclass of Brain Injury in the preamble; therefore, the subclass relationship is correct.",1.0,,,
450,hierarchy,Cerebrovascular Autoregulation,subClassOf,Secondary Insult,[inferred] Chain-of-Layer: Cerebrovascular Autoregulation is organized under Secondary Insult,accept_direct,,,,,"Cerebrovascular Autoregulation is listed as a valid subclass of Secondary Insult in the preamble; thus, the relationship holds directly.",1.0,,,
451,hierarchy,Adverse Event,subClassOf,Condition,[inferred] Chain-of-Layer: Adverse Event is organized under Condition,accept_direct,,,,,"Adverse Event is listed as a valid subclass of Condition in the preamble, confirming the subclass relationship directly.",1.0,,,
452,hierarchy,Heart Rate,subClassOf,Physiological Data,[inferred] Chain-of-Layer: Heart Rate is organized under Physiological Data,accept_direct,,,,,"Heart Rate is explicitly listed as a subclass of Physiological Data in the preamble, validating the subclass relationship directly.",1.0,,,
453,hierarchy,Mean Arterial Pressure (MAP),subClassOf,Physiological Data,[inferred] Chain-of-Layer: Mean Arterial Pressure (MAP) is organized under Physiological Data,accept_direct,,,,,"Mean Arterial Pressure (MAP) is listed as a subclass of Physiological Data in the preamble, confirming the hierarchy relationship.",1.0,,,
454,hierarchy,Intracranial Pressure (ICP),subClassOf,Physiological Data,[inferred] Chain-of-Layer: ICP is organized under Physiological Data,accept_direct,,,,,"Intracranial Pressure (ICP) is explicitly listed as a subclass of Physiological Data in the preamble, confirming the direct subclass relationship.",1.0,,,
455,hierarchy,Cerebral Perfusion Pressure (CPP),subClassOf,Physiological Data,[inferred] Chain-of-Layer: CPP is organized under Physiological Data,accept_direct,,,,,"Cerebral Perfusion Pressure (CPP) is listed as a subclass of Physiological Data in the preamble, confirming the subclass relationship directly.",1.0,,,
456,hierarchy,Carbon Dioxide,subClassOf,Physiological Data,[inferred] Chain-of-Layer: Carbon Dioxide is organized under Physiological Data,accept_direct,,,,,Carbon Dioxide is a valid subclass of Physiological Data as per the preamble's classification of physiological parameters.,1.0,,,
457,hierarchy,PbrO2,subClassOf,Physiological Data,[inferred] Chain-of-Layer: Pbro2 is organized under Physiological Data,accept_direct,,,,,"PbrO2 is listed as a subclass of Physiological Data in the preamble; therefore, the triple is valid as is.",1.0,,,
458,hierarchy,Partial Pressure of Brain Tissue Oxygen,subClassOf,Physiological Data,[inferred] Chain-of-Layer: Partial Pressure of Brain Tissue Oxygen is organized under Physiological Data,accept_direct,,,,,Partial Pressure of Brain Tissue Oxygen is a valid subclass of Physiological Data as per the preamble's classification of physiological parameters.,1.0,,,
459,hierarchy,Partial Pressure of Carbon Dioxide,subClassOf,Physiological Data,[inferred] Chain-of-Layer: Partial Pressure of Carbon Dioxide is organized under Physiological Data,accept_direct,,,,,Partial Pressure of Carbon Dioxide is a valid subclass of Physiological Data as per the preamble's classification of physiological parameters.,1.0,,,
460,hierarchy,Hypothermia Therapy,subClassOf,Baseline Therapy,[inferred] Chain-of-Layer: Hypothermia Therapy is organized under Therapy,accept_direct,,,,,"Hypothermia Therapy is listed as a valid subclass of Therapy in the preamble; thus, the subclass relationship is correct.",1.0,,,
461,hierarchy,Patient Interventions,subClassOf,Therapy,[inferred] Chain-of-Layer: Patient Interventions is organized under Therapy,accept_direct,,,,,"Patient Interventions is explicitly listed as a valid subclass of Therapy in the preamble; thus, the relationship holds directly.",1.0,,,
462,hierarchy,Guideline Adherence,subClassOf,Clinical Practice,[inferred] Chain-of-Layer: Guideline Adherence is organized under Clinical Practice,accept_direct,,,,,Guideline Adherence is explicitly listed as a subclass of Clinical Practice in the preamble; the relation is subClassOf.,1.0,,,
463,hierarchy,Clinical Reminders,subClassOf,Clinical Practice,[inferred] Chain-of-Layer: Clinical Reminders is organized under Clinical Practice,accept_direct,,,,,"Clinical Reminders is listed as a valid subclass of Clinical Practice in the preamble; thus, the subclass relationship holds directly.",1.0,,,
464,hierarchy,Outcome Score,subClassOf,Outcome,[inferred] Chain-of-Layer: Outcome Score is organized under Outcome,accept_direct,,,,,"Outcome Score is a subclass of Outcome as stated in the preamble; thus, the relationship holds directly.",1.0,,,
465,hierarchy,Mortality,subClassOf,Outcome,[inferred] Mortality is a subclass of Outcome (deterministic hierarchy checklist).,accept_direct,,,,,"Mortality is listed as a subclass of Outcome in the preamble, confirming the direct subclass relationship.",1.0,,,
466,hierarchy,Pressure Reactivity Index (PRx),subClassOf,Derived Parameter,derived index reflecting cerebrovascular pressure reactivity,accept_direct,,,,,Pressure Reactivity Index (PRx) is listed as a subclass of Derived Parameter in the preamble; the relationship holds directly.,1.0,,,
467,hierarchy,Physiotherapy,subClassOf,Nursing Intervention,[inferred] Physiotherapy is a subclass of Nursing Intervention.,accept_direct,,,,,Physiotherapy is listed as a valid subclass of Nursing Intervention in the preamble; the relation is subClassOf.,1.0,,,
468,hierarchy,ICP Sensor Placement,subClassOf,Surgical Procedure,placement of ICP monitoring sensor,accept_direct,,,,,ICP Sensor Placement is listed as a valid subclass of Surgical Procedure in the preamble; the relation is subClassOf.,1.0,,,
469,hierarchy,White Blood Cell Count,subClassOf,Haematology,[inferred] White Blood Cell Count is a subclass of Haematology.,accept_direct,,,,,White Blood Cell Count is a valid subclass of Haematology as per the preamble's classification of analytes under their respective panels.,0.95,,,
470,hierarchy,Analgesia,subClassOf,Baseline Therapy,[inferred] Analgesia is a subclass of Baseline Therapy.,accept_direct,,,,,"Analgesia is explicitly listed as a subclass of Baseline Therapy in the preamble, confirming the direct subclass relationship.",1.0,,,
471,hierarchy,Noradrenaline,subClassOf,Vasopressors,[inferred] Noradrenaline is a subclass of Vasopressors.,accept_direct,,,,,"Noradrenaline is listed as a valid subclass of Vasopressors in the preamble; thus, the relationship holds directly.",1.0,,,
472,hierarchy,Anti-pyretics,subClassOf,Baseline Therapy,[inferred] Anti-pyretics is a subclass of Baseline Therapy.,accept_direct,,,,,Anti-pyretics is listed as a valid subclass of Baseline Therapy in the preamble.,1.0,,,
473,hierarchy,Paralysis,subClassOf,Baseline Therapy,[inferred] Paralysis is a subclass of Baseline Therapy.,accept_direct,,,,,"Paralysis is explicitly listed as a subclass of Baseline Therapy in the preamble, confirming the hierarchy relationship.",1.0,,,
474,hierarchy,Anti-hypertensives,subClassOf,Baseline Therapy,[inferred] Anti-hypertensives is a subclass of Baseline Therapy.,accept_direct,,,,,"Anti-hypertensives is listed as a valid subclass of Baseline Therapy in the preamble, confirming the subclass relationship.",1.0,,,
475,hierarchy,Osmotics,subClassOf,Secondary Insult Therapy,[inferred] Osmotics is a subclass of Secondary Insult Therapy.,accept_direct,,,,,Osmotics is listed as a valid subclass of Secondary Insult Therapy in the preamble; hence the relationship is directly supported.,1.0,,,
476,hierarchy,Skull Fracture Elevation,subClassOf,Surgical Procedure,[inferred] Skull Fracture Elevation is a subclass of Surgical Procedure.,accept_direct,,,,,Skull Fracture Elevation is explicitly listed as a subclass of Surgical Procedure in the preamble.,1.0,,,
477,hierarchy,Cerebral Perfusion Pressure (CPP),subClassOf,Derived Parameter,Cerebral Perfusion Pressure (CPP) management,accept_direct,,,,,"Cerebral Perfusion Pressure (CPP) is listed as a subclass of Derived Parameter in the preamble; thus, the subclass relationship is valid.",1.0,,,
478,hierarchy,Patient Transport,subClassOf,Nursing Intervention,[inferred] Patient Transport is a subclass of Nursing Intervention.,accept_direct,,,,,"Patient Transport is listed as a valid subclass of Nursing Intervention in the preamble; therefore, the subclass relationship holds directly.",1.0,,,
479,hierarchy,Systemic Hypotension,subClassOf,Secondary Insult,[inferred] Systemic Hypotension is a subclass of Secondary Insult.,accept_direct,,,,,"Systemic Hypotension is listed as a valid subclass of Secondary Insult in the preamble, confirming the subclass relationship directly.",1.0,,,
480,hierarchy,Ventilation,subClassOf,Baseline Therapy,[inferred] Ventilation is a subclass of Baseline Therapy.,accept_direct,,,,,"Ventilation is listed as a subclass of Baseline Therapy in the preamble, confirming the subclass relationship directly.",1.0,,,
481,hierarchy,Routine Nursing Care,subClassOf,Nursing Intervention,routine nursing care,accept_direct,,,,,"Routine Nursing Care is listed as a valid subclass of Nursing Intervention in the preamble; thus, the relationship holds directly.",1.0,,,
482,hierarchy,Antibiotics,subClassOf,Baseline Therapy,[inferred] Antibiotics is a subclass of Baseline Therapy.,accept_direct,,,,,"Antibiotics subClassOf Baseline Therapy is directly supported by the preamble, which lists Antibiotics as a valid subclass of Baseline Therapy.",1.0,,,
483,hierarchy,Hypotension,subClassOf,Secondary Insult,Hypotension is a recognized secondary insult after traumatic brain injury (TBI).,accept_direct,,,,,"Hypotension is listed as a valid subclass of Secondary Insult in the preamble, making the subclass relationship valid.",1.0,,,
484,hierarchy,Steroids,subClassOf,Secondary Insult Therapy,Domain-scope scaffolding: Steroids is a known subclass of Secondary Insult Therapy in the BrainIT domain.,accept_direct,,,,,Steroids is explicitly listed as a valid subclass of Secondary Insult Therapy in the preamble.,1.0,,,
485,hierarchy,Arterial Hypotension,subClassOf,Systemic Hypotension,Schema-inferred: Arterial Hypotension is a subclass of Systemic Hypotension.,accept_direct,,,,,"Arterial Hypotension is listed as a subclass of Systemic Hypotension in the preamble; therefore, the triple is valid as stated.",1.0,,,
486,hierarchy,PbrO2,subClassOf,Optional Monitoring Parameter,Schema-inferred: Brain Tissue Oxygen is a subclass of Optional Monitoring Parameter.,accept_direct,,,,,"PbrO2 is explicitly listed as a subclass of Optional Monitoring Parameter in the preamble; thus, the relationship holds directly.",1.0,,,
487,hierarchy,Electrocardiogram (ECG),subClassOf,Monitoring Data,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,"Electrocardiogram (ECG) is explicitly listed as a subclass of Monitoring Data in the preamble; thus, the subclass relationship holds directly.",1.0,,,
488,hierarchy,Respiration Rate,subClassOf,Core Monitoring Parameter,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,Respiration Rate is listed as a Core Monitoring Parameter in the preamble; the subclass relationship is valid.,1.0,,,
489,hierarchy,Mean Arterial Pressure (MAP),subClassOf,Monitoring Data,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,Mean Arterial Pressure (MAP) is explicitly listed as a subclass of Monitoring Data in the preamble.,1.0,,,
490,hierarchy,SaO2,subClassOf,Monitoring Data,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,SaO2 is listed as a subclass of Monitoring Data in the preamble; the relationship is valid and direct.,1.0,,,
491,hierarchy,Temperature,subClassOf,Core Monitoring Parameter,"Minute by minute monitoring data This is the minimum minute by minute monitoring data required for inclusion in the Brain Monitoring with Information Technology (BrainIT) Database and include: Heart Rate (specifying source: Electrocardiogram (ECG) or Pulse Oximetry), Respiration Rate (sources: impedance plethmography or ventilator), Mean Arterial Pressure, mean Intracranial Pressure (ICP), Pulse Oximetry (SaO2) and Temperature (sources: rectal=oesophageal= bladder=skin.) I.",accept_direct,,,,,"Temperature is listed as a Core Monitoring Parameter in the preamble, thus the subclass relationship is valid.",1.0,,,
492,hierarchy,Reading,subClassOf,Observation,define pd:Reading as a subclass of ssn:ObservationValue,accept_direct,,,,,"Reading is listed as a subclass of Observation in the preamble; thus, the subclass relationship is valid.",1.0,,,
493,hierarchy,Parameter,subClassOf,Observation,pd:Parameter (representing things that were recorded) as a subclass of ssn:Property,accept_direct,,,,,Parameter subClassOf Observation is valid as the preamble lists Parameter as a subclass of Observation.,1.0,,,
494,hierarchy,Machine,subClassOf,Sensor,defined mms:Machine as a subclass of ssn:Platform,accept_direct,,,,,Machine is listed as a subclass of Sensor in the preamble; the relationship holds directly.,1.0,,,
495,hierarchy,SaO2,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Sao2 is organized under Core Monitoring Parameter,accept_direct,,,,,SaO2 is listed as a subclass of Core Monitoring Parameter in the preamble; the relationship is direct and valid.,1.0,,,
496,hierarchy,Cerebral Perfusion Pressure (CPP),subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: Cerebral Perfusion Pressure (CPP) is organized under Core Monitoring Parameter,accept_direct,,,,,Cerebral Perfusion Pressure (CPP) is listed as a subclass of Core Monitoring Parameter in the preamble; the relationship holds directly.,1.0,,,
497,hierarchy,CVP,subClassOf,Core Monitoring Parameter,[inferred] Chain-of-Layer: CVP is organized under Core Monitoring Parameter,accept_direct,,,,,CVP is listed as a subclass of Core Monitoring Parameter in the preamble; the relation is subClassOf.,1.0,,,
498,hierarchy,Head Injury,subClassOf,Brain Injury,[inferred] Chain-of-Layer: Head Injury is organized under Brain Injury,accept_direct,,,,,"Head Injury is listed as a valid subclass of Brain Injury in the preamble, confirming the subclass relationship directly.",1.0,,,
499,hierarchy,Neurological Injury,subClassOf,Brain Injury,[inferred] Chain-of-Layer: Neurological Injury is organized under Brain Injury,accept_direct,,,,,"Neurological Injury is explicitly listed as a subclass of Brain Injury in the preamble, confirming the subclass relationship.",1.0,,,
500,hierarchy,Coma,subClassOf,Brain Injury,[inferred] Chain-of-Layer: Coma is organized under Brain Injury,accept_direct,,,,,"Coma is listed as a valid subclass of Brain Injury in the preamble; thus, the subclass relationship holds directly.",1.0,,,
501,hierarchy,Hypertension,subClassOf,Secondary Insult,[inferred] Chain-of-Layer: Hypertension is organized under Secondary Insult,accept_direct,,,,,"Hypertension is listed as a valid subclass of Secondary Insult in the preamble; thus, the relationship holds directly.",1.0,,,
502,hierarchy,Respiratory Distress Syndrome,subClassOf,Secondary Insult,[inferred] Chain-of-Layer: Respiratory Distress Syndrome is organized under Secondary Insult,reject,,,,,Respiratory Distress Syndrome is not listed as a subclass of Secondary Insult in the preamble; the relationship does not hold between these classes.,0.9,,,
503,hierarchy,Sepsis,subClassOf,Secondary Insult,[inferred] Chain-of-Layer: Sepsis is organized under Secondary Insult,accept_direct,,,,,"Sepsis is listed as a valid subclass of Secondary Insult in the preamble, confirming the subclass relationship directly.",1.0,,,
504,hierarchy,Adrenaline,subClassOf,Therapy,[inferred] Chain-of-Layer: Adrenaline is organized under Therapy,accept_direct,,,,,"Adrenaline is listed as a subclass of Therapy in the preamble, confirming the subclass relationship directly.",1.0,,,
505,hierarchy,Noradrenaline,subClassOf,Therapy,[inferred] Chain-of-Layer: Noradrenaline is organized under Therapy,accept_direct,,,,,"Noradrenaline is listed as a valid subclass of Therapy in the preamble, confirming the subclass relationship directly.",1.0,,,
506,hierarchy,Derived Parameter,subClassOf,Monitoring Data,[inferred] Derived Parameter is a subclass of Monitoring Data.,accept_direct,,,,,Derived Parameter is listed as a subclass of Monitoring Data in the preamble; the relationship holds directly.,1.0,,,
507,hierarchy,Probable Error,subClassOf,Data Quality Assessment,a reading outside its acceptable range with no contextual clinical explanation,accept_direct,,,,,Probable Error is a valid subclass of Data Quality Assessment as per the preamble's hierarchy of classes.,1.0,,,
508,hierarchy,Bedside Intervention,subClassOf,Nursing Intervention,"Line insertion/renewal, transducer calibration, x-ray",accept_direct,,,,,"Bedside Intervention is listed as a valid subclass of Nursing Intervention in the preamble; therefore, the subclass relationship holds directly.",1.0,,,
509,hierarchy,Cerebral Perfusion Pressure (CPP),subClassOf,Parameter,Cerebral perfusion pressure (CPP 1/4 Blood Pressure (BP)-ICP) monitoring is a good example.,accept_direct,,,,,Cerebral Perfusion Pressure (CPP) is listed as a subclass of Parameter in the preamble; the relation is valid as subClassOf.,1.0,,,
510,hierarchy,Brain Temperature,subClassOf,Optional Monitoring Parameter,Domain-scope scaffolding: Brain Temperature is a known subclass of Optional Monitoring Parameter in the BrainIT domain.,accept_direct,,,,,Brain Temperature is explicitly listed as a subclass of Optional Monitoring Parameter in the preamble; the relation is correctly subClassOf.,1.0,,,
511,hierarchy,Microdialysis,subClassOf,Optional Monitoring Parameter,Domain-scope scaffolding: Microdialysis is a known subclass of Optional Monitoring Parameter in the BrainIT domain.,accept_direct,,,,,Microdialysis is explicitly listed as a valid subclass of Optional Monitoring Parameter in the preamble.,1.0,,,
512,hierarchy,Evacuation of Mass Lesion,subClassOf,Surgical Procedure,Domain-scope scaffolding: Evacuation of Mass Lesion is a known subclass of Surgical Procedure in the BrainIT domain.,accept_direct,,,,,"Evacuation of Mass Lesion is explicitly listed as a subclass of Surgical Procedure in the preamble; thus, the relationship holds directly.",1.0,,,
513,hierarchy,Adrenaline,subClassOf,Vasopressors,Schema-inferred: Adrenaline is a subclass of Vasopressors.,accept_direct,,,,,Adrenaline is listed as a valid subclass of Vasopressors in the preamble; the relation is correctly classified as subClassOf.,1.0,,,
